doc_id,paragraph_idx,tokens,coarse,coarse_probs,fine,fine_probs,is_relation
nyt_24390,14,tying,Contingency,0.5121,Contingency.Cause,0.4656,0.6805088818073273
nyt_24392,2,pushing,Contingency,0.7051,Contingency.Cause,0.6177,0.8390373438596725
nyt_24401,0,plunging,Contingency,0.7253,Contingency.Cause,0.5315,0.7974571883678436
nyt_24407,7,not,Expansion,0.4973,None,0.4775,0.6415805816650391
nyt_24415,15,suggesting,Contingency,0.7104,Contingency.Cause,0.5935,0.8578139543533325
nyt_24420,1,The-reasons,Contingency,0.5836,None,0.5932,0.6676093935966492
nyt_24420,22,raising,Contingency,0.8459,Contingency.Cause,0.7148,0.9069066494703293
nyt_24422,5,meaning,Contingency,0.5986,Contingency.Cause,0.4378,0.8102979362010956
nyt_24424,13,forcing,Contingency,0.9194,Contingency.Cause,0.8879,0.9333263486623764
nyt_24432,12,''-That-means,None,0.3998,Contingency.Cause,0.3533,0.6002100706100464
nyt_24443,10,That-upset,Contingency,0.5909,Contingency.Cause,0.3824,0.7400901913642883
nyt_24444,0,raising,Contingency,0.863,Contingency.Cause,0.8533,0.9081331938505173
nyt_24449,9,This-raises,Contingency,0.5691,Contingency.Cause,0.4621,0.6980429887771606
nyt_24452,29,losing,Contingency,0.4286,Contingency.Cause,0.4185,0.6232672333717346
nyt_24452,40,not,Expansion,0.4,None,0.3423,0.6137112379074097
nyt_24472,0,making,Contingency,0.9486,Contingency.Cause,0.7022,0.9742639232426882
nyt_24474,0,not,Expansion,0.4008,None,0.4504,0.7116484045982361
nyt_24479,7,I-mean,None,0.3682,None,0.3843,0.6317927837371826
nyt_24480,0,enabling,Contingency,0.7944,Contingency.Cause,0.5664,0.8384389132261276
nyt_24481,2,prompting,Contingency,0.557,Contingency.Cause,0.5276,0.6292196810245514
nyt_24483,12,For-one-thing,None,0.398,None,0.3156,0.6020228266716003
nyt_24484,14,and-that-is-why,Contingency,0.4393,None,0.3404,0.653992235660553
nyt_24486,15,That-has-led-to,Contingency,0.5782,Contingency.Cause,0.5969,0.6606861650943756
nyt_24487,11,significantly-expanding,Contingency,0.5707,Contingency.Cause,0.4794,0.6853095293045044
nyt_24495,23,sending,Contingency,0.595,Contingency.Cause,0.6118,0.7160377502441406
nyt_24496,1,The-cause-was,Contingency,0.5684,None,0.4407,0.66011643409729
nyt_24496,4,This-led,Contingency,0.5339,Contingency.Cause,0.4324,0.707459568977356
nyt_24507,0,signaling,Contingency,0.5388,Contingency.Cause,0.4576,0.6461350917816162
nyt_24512,0,not,Expansion,0.4767,None,0.2894,0.7192606031894684
nyt_24515,16,creating,Contingency,0.8536,Contingency.Cause,0.8476,0.8836424350738525
nyt_24517,10,meaning,None,0.3445,None,0.3248,0.6554841101169586
nyt_24519,1,limiting,Contingency,0.6582,Contingency.Cause,0.4113,0.77598936855793
nyt_24524,9,not,Expansion,0.455,None,0.5224,0.6120945513248444
nyt_24534,4,ending,Contingency,0.8368,Contingency.Cause,0.6525,0.950445968657732
nyt_24536,7,meaning,Contingency,0.6304,Contingency.Cause,0.3302,0.8699459880590439
nyt_24536,11,bolstering,Contingency,0.6076,Contingency.Cause,0.4369,0.6943030953407288
nyt_24536,15,reducing,Contingency,0.7875,Contingency.Cause,0.6026,0.8606841117143631
nyt_24537,9,leading,Contingency,0.8743,Contingency.Cause,0.8033,0.9230407029390335
nyt_24537,19,provided,Contingency,0.4093,None,0.3839,0.6489923298358917
nyt_24543,8,seeking,Contingency,0.405,None,0.4411,0.6108112335205078
nyt_24544,1,drawing,Contingency,0.7764,Contingency.Cause,0.7312,0.8683172166347504
nyt_24544,6,not,Expansion,0.5146,None,0.5548,0.6431274712085724
nyt_24546,4,resulting-in-a,Contingency,0.5448,Contingency.Cause,0.6217,0.6110996305942535
nyt_24551,6,That-is-how,None,0.3654,None,0.3222,0.6345870494842529
nyt_24557,62,spurring,Contingency,0.6885,Contingency.Cause,0.6606,0.799156904220581
nyt_24559,12,requiring,Contingency,0.5402,Contingency.Cause,0.3661,0.6617312431335449
nyt_24559,17,motivating,Contingency,0.8837,Contingency.Cause,0.7081,0.9195462241768837
nyt_24573,5,leaving,Contingency,0.7788,Contingency.Cause,0.7095,0.8234033733606339
nyt_24574,10,making,Contingency,0.8321,Contingency.Cause,0.7771,0.9283839017152786
nyt_24574,15,allowing,Contingency,0.7757,Contingency.Cause,0.7804,0.8246859312057495
nyt_24578,13,causing,Contingency,0.6564,Contingency.Cause,0.6613,0.7104755640029907
nyt_24580,6,meaning,Contingency,0.7109,Contingency.Cause,0.3999,0.8379907160997391
nyt_24581,4,igniting,Contingency,0.6987,Contingency.Cause,0.6143,0.7508870661258698
nyt_24581,5,At-that-point,Temporal,0.4278,None,0.3525,0.6130686402320862
nyt_24582,1,suggesting,Contingency,0.6869,Contingency.Cause,0.5275,0.849452555179596
nyt_24584,14,raising,Contingency,0.5567,Contingency.Cause,0.4604,0.7268737852573395
nyt_24586,26,not,Expansion,0.4107,None,0.3881,0.6042877733707428
nyt_24589,8,meaning,Contingency,0.6442,Contingency.Cause,0.4319,0.8117642551660538
nyt_24592,3,assuming,Contingency,0.4167,None,0.235,0.6453498899936676
nyt_24593,12,kicking-off,Contingency,0.4098,None,0.3397,0.6150803565979004
nyt_24595,1,keeping,Contingency,0.6368,Contingency.Cause,0.3904,0.7234285473823547
nyt_24595,15,making,Contingency,0.7414,Contingency.Cause,0.7197,0.8501543700695038
nyt_24599,4,making,Contingency,0.8175,Contingency.Cause,0.7681,0.854774534702301
nyt_24603,56,This-makes,Contingency,0.4711,Contingency.Cause,0.4334,0.6172008812427521
nyt_24604,1,prompting,Contingency,0.7402,Contingency.Cause,0.6943,0.851960152387619
nyt_24614,4,suggesting,Contingency,0.8889,Contingency.Cause,0.7327,0.9300649464130402
nyt_24615,36,attributed-that-to,None,0.3714,None,0.3039,0.6285509467124939
nyt_24621,12,assuming,Contingency,0.6145,None,0.6505,0.6700294315814972
nyt_24622,1,calling,Contingency,0.4458,None,0.4162,0.6180568039417267
nyt_24632,1,That-makes,Contingency,0.5211,Contingency.Cause,0.4495,0.659978449344635
nyt_24632,3,making,Contingency,0.6139,Contingency.Cause,0.6959,0.641671895980835
nyt_24636,5,freeing,Contingency,0.6187,Contingency.Cause,0.5427,0.6708487272262573
nyt_24641,10,suggesting,Contingency,0.8719,Contingency.Cause,0.6822,0.9576966762542725
nyt_24642,1,+-means-discounted,Contingency,0.426,Contingency.Cause,0.3261,0.6394984126091003
nyt_24653,8,marking,Contingency,0.5047,None,0.4017,0.6311725676059723
nyt_24663,1,That-'s-why,Contingency,0.619,Contingency.Cause,0.6086,0.7352622151374817
nyt_24663,20,not,Expansion,0.4735,None,0.3896,0.6232522130012512
nyt_24664,29,not,Expansion,0.5883,None,0.6126,0.6449102461338043
nyt_24669,14,extending,Contingency,0.487,Contingency.Cause,0.5047,0.6493023931980133
nyt_24683,8,making,Contingency,0.7152,Contingency.Cause,0.8709,0.7693643122911453
nyt_24683,9,Reflecting,Contingency,0.558,Contingency.Cause,0.3456,0.6588233709335327
nyt_24689,16,raising,Contingency,0.8161,Contingency.Cause,0.551,0.9206825941801071
nyt_24692,17,For-one-thing,None,0.3981,None,0.3301,0.601942777633667
nyt_24702,11,making,Contingency,0.8684,Contingency.Cause,0.6006,0.9246493056416512
nyt_24702,14,giving,Contingency,0.7708,Contingency.Cause,0.623,0.7971861362457275
nyt_24720,1,revealing,None,0.3801,None,0.3242,0.6198995113372803
nyt_24724,3,lifting,Contingency,0.5562,Contingency.Cause,0.4528,0.6646186113357544
nyt_24732,14,provided,Contingency,0.4637,None,0.3296,0.7008453905582428
nyt_24741,9,only-to,None,0.3897,None,0.3245,0.6102628707885742
nyt_24743,3,That-says,Contingency,0.4716,None,0.3618,0.7149073779582977
nyt_24743,6,led-by,Contingency,0.4503,None,0.3873,0.6432700157165527
nyt_24743,7,Since-then,Temporal,0.4967,None,0.5032,0.6221112310886383
nyt_24743,9,leaving,Contingency,0.7351,Contingency.Cause,0.8131,0.798992782831192
nyt_24751,0,That-had-something-to-do-with-the,Contingency,0.4346,None,0.3919,0.6482551693916321
nyt_24754,6,meaning,Contingency,0.6313,Contingency.Cause,0.4982,0.8047490864992142
nyt_24759,3,forcing,Contingency,0.7127,Contingency.Cause,0.7676,0.8284477591514587
nyt_24762,2,disrupting,Contingency,0.8846,Contingency.Cause,0.7683,0.944229144603014
nyt_24765,2,That-would-have-fortified,Contingency,0.543,None,0.3802,0.6422284245491028
nyt_24770,11,reflecting,Contingency,0.5577,None,0.4947,0.66830974817276
nyt_24771,26,which-makes,Contingency,0.647,Contingency.Cause,0.4689,0.7886324822902679
nyt_24771,31,not,Expansion,0.4719,None,0.4465,0.6115672588348389
nyt_24772,1,To-that-end,None,0.3766,None,0.4188,0.623371958732605
nyt_24773,5,leaving,Contingency,0.8047,Contingency.Cause,0.83,0.8783212155103683
nyt_24774,2,creating,Contingency,0.6585,Contingency.Cause,0.4777,0.7713221311569214
nyt_24780,22,leaving,Contingency,0.5938,Contingency.Cause,0.3055,0.762858584523201
nyt_24781,16,trying,None,0.398,None,0.2489,0.6020331680774689
nyt_24781,27,meaning,Contingency,0.6386,Contingency.Cause,0.3945,0.7381417751312256
nyt_24786,2,throwing,Contingency,0.8964,Contingency.Cause,0.8886,0.942313015460968
nyt_24792,23,giving,Contingency,0.898,Contingency.Cause,0.7696,0.9393203556537628
nyt_24798,5,What-'s-more,Expansion,0.37,None,0.537,0.6523712277412415
nyt_24801,18,not,None,0.3988,None,0.2178,0.601213127374649
nyt_24803,22,bringing,Contingency,0.4954,Contingency.Cause,0.5382,0.6771224141120911
nyt_24804,1,That-is-why,Contingency,0.4204,Contingency.Cause,0.4076,0.6083232462406158
nyt_24811,4,making,Contingency,0.7366,Contingency.Cause,0.579,0.8278314024209976
nyt_24825,23,suggesting,Contingency,0.6224,Contingency.Cause,0.4883,0.7413530945777893
nyt_24831,1,That-'s-because,Contingency,0.6197,Contingency.Cause,0.457,0.7494426667690277
nyt_24847,21,allowing,Contingency,0.6441,Contingency.Cause,0.6243,0.7505428344011307
nyt_24850,17,giving,Contingency,0.7109,Contingency.Cause,0.7006,0.7910882830619812
nyt_24851,3,That-has-left,Contingency,0.5578,None,0.4235,0.6519167721271515
nyt_24856,7,adding,Contingency,0.6447,Contingency.Cause,0.4119,0.8056091070175171
nyt_24857,4,That-is-because,Contingency,0.5364,Contingency.Cause,0.4172,0.6431097388267517
nyt_24862,8,making,Contingency,0.7686,Contingency.Cause,0.7352,0.8410003185272217
nyt_24862,14,pushing,Contingency,0.8776,Contingency.Cause,0.6318,0.9338183775544167
nyt_24868,28,prompting,Contingency,0.9785,Contingency.Cause,0.9459,0.9871564097702503
nyt_24881,3,That-means,Contingency,0.6156,Contingency.Cause,0.602,0.7744309455156326
nyt_24896,1,The-cause-was,Contingency,0.5189,None,0.4415,0.6206955313682556
nyt_24900,2,That-'s-why,Contingency,0.5509,Contingency.Cause,0.4247,0.7155381739139557
nyt_24907,5,ending,Contingency,0.7131,Contingency.Cause,0.6109,0.8362495005130768
nyt_24909,24,totaling,Contingency,0.4783,Contingency.Cause,0.2531,0.7667715698480606
nyt_24909,26,which-is-one-reason,Contingency,0.6721,Contingency.Cause,0.5705,0.7036149501800537
nyt_24914,16,prompting,Contingency,0.5996,Contingency.Cause,0.4658,0.7092380523681641
nyt_24924,12,creating,Contingency,0.8384,Contingency.Cause,0.7824,0.9125474691390991
nyt_24932,5,contradicting,None,0.3962,None,0.3921,0.60382941365242
nyt_24944,3,filling,Contingency,0.466,Contingency.Cause,0.3397,0.6175253391265869
nyt_24948,5,prompting,Contingency,0.7484,Contingency.Cause,0.6583,0.8522850275039673
nyt_24956,12,lifting,Contingency,0.7285,Contingency.Cause,0.764,0.7934809476137161
nyt_24963,7,Ensuring,Contingency,0.696,Contingency.Cause,0.3461,0.7954064607620239
nyt_24977,4,landing,Contingency,0.6052,Contingency.Cause,0.6243,0.7239108085632324
nyt_24979,3,That-'s-because,Contingency,0.5596,Contingency.Cause,0.4345,0.698003739118576
nyt_24979,10,giving,Contingency,0.7603,Contingency.Cause,0.6962,0.8183788061141968
nyt_24982,1,reminding,Contingency,0.5502,Contingency.Cause,0.4252,0.6983353197574615
nyt_24987,1,inspiring,Contingency,0.6191,Contingency.Cause,0.6074,0.6837668418884277
nyt_24990,5,raising,Contingency,0.4186,Contingency.Cause,0.3396,0.6206883192062378
nyt_24990,20,suggesting,Contingency,0.8151,Contingency.Cause,0.6019,0.9214454889297485
nyt_24996,5,giving,Contingency,0.8327,Contingency.Cause,0.8349,0.8681915104389191
nyt_24996,7,feeding,Contingency,0.8414,Contingency.Cause,0.8099,0.903954304754734
nyt_24997,0,ending,Contingency,0.469,Contingency.Cause,0.3543,0.6058357954025269
nyt_25014,0,killing,Contingency,0.8491,Contingency.Cause,0.8818,0.9150138571858406
nyt_25015,14,allowing,Contingency,0.7349,Contingency.Cause,0.6051,0.8460931926965714
nyt_25015,30,which-makes,Contingency,0.5134,Contingency.Cause,0.5596,0.6414159536361694
nyt_25034,4,which-is-why,Contingency,0.5831,Contingency.Cause,0.5174,0.7205231189727783
nyt_25035,8,contributing-to,Contingency,0.3991,Contingency.Cause,0.3482,0.6072357296943665
nyt_25035,9,That-is-because,Contingency,0.5157,Contingency.Cause,0.4166,0.6245359182357788
nyt_25041,11,meant,Contingency,0.526,Contingency.Cause,0.4488,0.6254569292068481
nyt_25051,6,giving,Contingency,0.5147,None,0.2856,0.6454095840454102
nyt_25053,6,That-is-why,Contingency,0.6477,Contingency.Cause,0.5371,0.7137017250061035
nyt_25053,22,meaning,Contingency,0.3237,Contingency.Cause,0.2548,0.6787528395652771
nyt_25060,28,after-which,Temporal,0.5257,None,0.3395,0.6834095418453217
nyt_25063,3,leaving,Contingency,0.7758,Contingency.Cause,0.614,0.8824834004044533
nyt_25070,14,relieving,Contingency,0.6545,Contingency.Cause,0.6481,0.6801759600639343
nyt_25071,14,leaving,Contingency,0.8034,Contingency.Cause,0.7354,0.8945681601762772
nyt_25076,6,only-to,Temporal,0.4661,None,0.5061,0.6795888543128967
nyt_25076,8,meaning,Contingency,0.4647,Contingency.Cause,0.3506,0.6904114484786987
nyt_25086,5,signaling,Contingency,0.6188,None,0.4607,0.6817412972450256
nyt_25090,15,possibly-leading-to,Contingency,0.5838,Contingency.Cause,0.4598,0.73749640583992
nyt_25107,3,assuming,Contingency,0.6543,Contingency.Cause,0.3194,0.7395280599594116
nyt_25112,5,producing,Contingency,0.6269,Contingency.Cause,0.4475,0.6804141104221344
nyt_25112,16,spurring,Contingency,0.6029,Contingency.Cause,0.6803,0.6264159083366394
nyt_25120,3,What-'s-more,Expansion,0.4205,None,0.3312,0.6255900859832764
nyt_25123,13,sending,Contingency,0.8163,Contingency.Cause,0.5434,0.8693588376045227
nyt_25123,13,scoring,Contingency,0.8568,Contingency.Cause,0.8352,0.9147690311074257
nyt_25124,3,Since-then,Temporal,0.5149,None,0.3557,0.6729680597782135
nyt_25131,2,taking,Contingency,0.7211,Contingency.Cause,0.5148,0.8128557950258255
nyt_25131,12,devastating,Contingency,0.6478,Contingency.Cause,0.7697,0.7924985289573669
nyt_25136,7,making,Contingency,0.8579,Contingency.Cause,0.8294,0.9082235097885132
nyt_25148,3,creating,Contingency,0.4492,Contingency.Cause,0.4034,0.607812225818634
nyt_25151,2,giving,Contingency,0.7213,Contingency.Cause,0.5491,0.8132238984107971
nyt_25153,9,Demonstrating,Contingency,0.5934,None,0.4815,0.6799167990684509
nyt_25158,2,causing,Contingency,0.8606,Contingency.Cause,0.7919,0.8837725818157196
nyt_25160,12,scoring,Contingency,0.6691,Contingency.Cause,0.4181,0.859001487493515
nyt_25161,0,belying,Contingency,0.5687,None,0.3982,0.6633807718753815
nyt_25161,0,raising,Contingency,0.6274,None,0.4864,0.7470674514770508
nyt_25161,5,increasing,Contingency,0.7371,Contingency.Cause,0.6663,0.7854361534118652
nyt_25169,0,meaning,Contingency,0.6275,Contingency.Cause,0.4611,0.7768352925777435
nyt_25181,3,Beyond-that,None,0.3681,None,0.27,0.6319435238838196
nyt_25199,3,leaving,Contingency,0.7202,Contingency.Cause,0.7869,0.8331783562898636
nyt_25210,11,sending,Contingency,0.6994,Contingency.Cause,0.6796,0.8171460181474686
nyt_25212,28,ending,Contingency,0.7454,Contingency.Cause,0.7629,0.7900246977806091
nyt_25221,2,leaving,Contingency,0.5616,Contingency.Cause,0.7284,0.6806458830833435
nyt_25221,2,protecting,Contingency,0.6497,Contingency.Cause,0.44,0.7158422470092773
nyt_25224,0,Which-is-why,Contingency,0.5183,Contingency.Cause,0.5498,0.6992442905902863
nyt_25225,18,creating,Contingency,0.7522,Contingency.Cause,0.6957,0.7807064354419708
nyt_25228,1,putting,Contingency,0.8359,Contingency.Cause,0.7745,0.9175852760672569
nyt_25229,9,Until-then,Temporal,0.5472,None,0.5697,0.6854958832263947
nyt_25230,4,turning,Contingency,0.6751,Contingency.Cause,0.5415,0.7225472033023834
nyt_25230,5,All-that-leads,Contingency,0.4897,Contingency.Cause,0.61,0.6361367106437683
nyt_25230,17,not,Expansion,0.5888,None,0.3263,0.700976550579071
nyt_25233,14,putting,Contingency,0.7467,Contingency.Cause,0.6937,0.803314283490181
nyt_25233,52,injuring,Contingency,0.7297,Contingency.Cause,0.6971,0.7843984365463257
nyt_25242,4,leaving,Contingency,0.8113,Contingency.Cause,0.6787,0.8799901008605957
nyt_25253,17,meaning,None,0.3628,None,0.3191,0.6371718943119049
nyt_25253,20,Back-then,Temporal,0.4504,None,0.354,0.7061443328857422
nyt_25254,1,The-cause-was,Contingency,0.4312,None,0.3963,0.6332202553749084
nyt_25267,11,Since-that-time,Temporal,0.462,None,0.3647,0.6940898001194
nyt_25277,0,ending,Contingency,0.5783,Contingency.Cause,0.4781,0.7000557482242584
nyt_25286,4,ending,Contingency,0.8125,Contingency.Cause,0.8355,0.8934548497200012
nyt_25297,3,Assuming,Contingency,0.5013,None,0.2975,0.6789531111717224
nyt_25301,13,That-means,Contingency,0.6965,Contingency.Cause,0.6618,0.7632194757461548
nyt_25302,3,That-'s-why,Contingency,0.6107,Contingency.Cause,0.5569,0.6496692299842834
nyt_25315,6,providing,Contingency,0.7443,Contingency.Cause,0.6558,0.8316189050674438
nyt_25315,7,meaning,Contingency,0.6944,Contingency.Cause,0.5328,0.844945564866066
nyt_25316,32,allowing,Contingency,0.7651,Contingency.Cause,0.6622,0.8212183266878128
nyt_25330,5,preventing,Contingency,0.6334,Contingency.Cause,0.5351,0.721131443977356
nyt_25332,10,meaning,None,0.3903,None,0.4682,0.6097495555877686
nyt_25332,10,rendering,Contingency,0.8856,Contingency.Cause,0.9149,0.8912397027015686
nyt_25351,6,That-gives,Contingency,0.5148,None,0.4388,0.6172519028186798
nyt_25357,4,That-places-him-behind,Contingency,0.4531,Contingency.Cause,0.2888,0.6251670122146606
nyt_25362,0,leaving,Contingency,0.7093,Contingency.Cause,0.722,0.789374828338623
nyt_25362,3,leaving,Contingency,0.8229,Contingency.Cause,0.7157,0.8778915852308273
nyt_25369,13,That-is-why,Contingency,0.5865,Contingency.Cause,0.5956,0.6572165787220001
nyt_25370,3,causing,Contingency,0.7819,Contingency.Cause,0.7826,0.8596691489219666
nyt_25371,0,hitting,Contingency,0.5849,Contingency.Cause,0.4847,0.6453579068183899
nyt_25374,8,establishing,Contingency,0.5225,Contingency.Cause,0.4379,0.6092487573623657
nyt_25390,20,leaving,Contingency,0.8783,Contingency.Cause,0.8338,0.919340655207634
nyt_25390,32,stirring,Contingency,0.7886,Contingency.Cause,0.8049,0.8040587455034256
nyt_25396,1,killing,Contingency,0.7785,Contingency.Cause,0.5472,0.8243137896060944
nyt_25396,10,putting,Contingency,0.8436,Contingency.Cause,0.6482,0.9114643111824989
nyt_25403,2,pushing,Contingency,0.5977,Contingency.Cause,0.5534,0.6627824902534485
nyt_25406,16,not,Expansion,0.4442,None,0.4248,0.6641678810119629
nyt_25410,13,signaling,Contingency,0.6413,Contingency.Cause,0.621,0.7573214769363403
nyt_25412,1,leaving,Contingency,0.5319,Contingency.Cause,0.6797,0.6429151594638824
nyt_25415,0,leaving,Contingency,0.8898,Contingency.Cause,0.7828,0.934497244656086
nyt_25418,2,only-to-be,None,0.3862,None,0.4902,0.6138207316398621
nyt_25420,5,making,Contingency,0.9286,Contingency.Cause,0.7533,0.9438501372933388
nyt_25420,7,creating,Contingency,0.7047,Contingency.Cause,0.5013,0.7789253741502762
nyt_25423,14,drawing,Contingency,0.5463,Contingency.Cause,0.4816,0.655203640460968
nyt_25428,24,leaving,Contingency,0.5544,Contingency.Cause,0.4164,0.7512902021408081
nyt_25441,10,More-important,None,0.3614,None,0.2948,0.6386417746543884
nyt_25442,7,leaving,Contingency,0.5768,Contingency.Cause,0.4951,0.6932804584503174
nyt_25443,9,creating,Contingency,0.5487,Contingency.Cause,0.6653,0.6199011206626892
